Season,TeamID,FirstDayNum,LastDayNum,CoachName,Coach Tenure
1994,1149,0,154,gary_edwards,9
1994,1150,0,154,jeff_mullins,11
1994,1151,0,154,mack_mccarthy,19
1994,1152,0,154,rick_pryor,4
1994,1153,0,154,bob_huggins,33
1994,1154,0,154,pat_dennis,14
1994,1155,0,154,cliff_ellis,31
1994,1156,0,154,mike_boyd,6
1994,1157,0,154,russ_bergman,8
1994,1158,0,154,john_kresse,11
1994,1159,0,154,jack_bruen,9
1994,1160,0,154,joe_harrington,12
1994,1161,0,154,stew_morrill,29
1994,1162,0,154,jack_rohan,5
1994,1163,0,154,jim_calhoun,28
1994,1164,0,154,fang_mitchell,28
1994,1165,0,154,al_walker,9
1994,1166,0,154,rich_johnson,3
1994,1168,0,154,brad_holland,15
1994,1169,0,154,pete_cassidy,6
1994,1170,0,154,don_newman,6
1994,1171,0,154,dave_faucher,13
1994,1172,0,154,bob_mckillop,29
1994,1173,0,154,jim_f_o'brien,5
1994,1174,0,154,steve_steinwedel,10
1994,1175,0,154,jeff_jones,6
1994,1177,0,154,joey_meyer,13
1994,1178,0,154,perry_watson,15
1994,1179,0,154,rudy_washington,6
1994,1180,0,154,bill_herrion,27
1994,1181,0,154,mike_krzyzewski,34
1994,1182,0,154,john_carroll,6
1994,1183,0,154,rick_samuels,21
1994,1184,0,154,mike_calhoun,5
1994,1185,0,154,ben_braun,29
1994,1186,0,154,john_wade,5
1994,1187,0,154,eddie_payne,19
1994,1190,0,154,alan_leforce,6
1994,1191,0,154,jim_crews,28
1994,1192,0,154,tom_green,25
1994,1193,0,154,paul_cormier,20
1994,1194,0,154,tim_loomis,2
1994,1196,0,154,lon_kruger,30
1994,1197,0,154,ron_brown,4
1994,1198,0,154,bob_weltlich,14
1994,1199,0,154,pat_kennedy,27
1994,1200,0,154,nick_macarchuk,21
1994,1201,0,154,gary_colson,9
1994,1202,0,154,butch_estes,9
1994,1203,0,154,mike_jarvis,25
1994,1204,0,154,frank_kerns,10
1994,1206,0,154,paul_westhead,9
1994,1207,0,154,john_thompson_jr,15
1994,1208,0,154,hugh_durham,19
1994,1209,0,154,bob_reinhart,9
1994,1210,0,154,bobby_cremins,22
1994,1211,0,154,dan_fitzgerald,12
1994,1212,0,154,aaron_james,6
1994,1216,0,154,paul_brazeau,8
1994,1217,0,154,frank_sullivan,16
1994,1218,0,154,riley_wallace,20
1994,1220,0,154,butch_van_breda_kolff,10
1994,1221,0,154,george_blaney,13
1994,1222,0,154,alvin_brooks,5
1994,1224,0,154,butch_beard,9
1994,1225,0,154,joe_cravens,11
1994,1226,0,154,herb_williams,8
1994,1227,0,154,bob_hallberg,12
1994,1228,0,154,lou_henson,19
1994,1229,0,154,kevin_stallings,25
1994,1231,0,154,bob_knight,23
1994,1232,0,154,tates_locke,5
1994,1233,0,154,jerry_welsh,4
1994,1234,0,154,tom_davis,19
1994,1235,0,154,johnny_orr,10
1994,1238,0,154,andy_stoglin,14
1994,1239,0,154,matt_kilcullen,11
1994,1241,0,154,lefty_driesell,17
1994,1242,0,154,roy_williams,30
1994,1243,0,154,dana_altman,29
1994,1245,0,154,dave_grube,4
1994,1246,0,154,rick_pitino,26
1994,1247,0,154,speedy_morris,15
1994,1248,0,154,john_leone,7
1994,1249,0,154,grey_giovanine,6
1994,1250,0,154,dave_duke,8
1994,1251,0,154,jeff_meyer,9
1994,1253,0,154,seth_greenberg,22
1994,1254,0,154,paul_lizzo,11
1994,1256,0,154,jerry_loyd,5
1994,1257,0,154,denny_crum,17
1994,1258,0,154,john_olive,5
1994,1259,0,154,skip_prosser,14
1994,1260,0,154,will_rey,5
1994,1261,0,154,dale_brown,13
1994,1263,0,154,rudy_keeling,13
1994,1264,0,154,fran_fraschilla,9
1994,1265,0,154,dave_magarity,18
1994,1266,0,154,kevin_o'neill,16
1994,1267,0,154,dwight_freeman,9
1994,1268,0,154,gary_williams,27
1994,1269,0,154,john_calipari,26
1994,1270,0,154,steve_welch,7
1994,1271,0,154,rob_chavez,9
1994,1272,0,154,larry_finch,11
1994,1273,0,154,bill_hodges,6
1994,1274,0,154,leonard_hamilton,30
1994,1275,0,154,herb_sendek,24
1994,1276,0,154,steve_fisher,27
1994,1277,0,154,jud_heathcote,11
1994,1278,0,154,clem_haskins,15
1994,1279,0,154,rob_evans,14
1994,1280,0,154,richard_williams,12
1994,1281,0,154,norm_stewart,15
1994,1282,0,154,lee_hunt,9
1994,1283,0,154,mark_bernsen,3
1994,1284,0,154,wayne_szoke,14
1994,1285,0,154,blaine_taylor,19
1994,1286,0,154,mick_durham,16
1994,1287,0,154,dick_fick,6
1994,1288,0,154,michael_holmes,4
1994,1290,0,154,lafayette_stribling,21
1994,1291,0,154,jim_phelan,15
1994,1292,0,154,david_farrar,9
1994,1293,0,154,scott_edgar,9
1994,1296,0,154,brian_hammel,10
1994,1298,0,154,don_devoe,18
1994,1299,0,154,jeff_capel,17
1994,1301,0,154,les_robinson,12
1994,1302,0,154,rees_johnson,8
1994,1304,0,154,danny_nee,22
1994,1305,0,154,pat_foster,15
1994,1306,0,154,gib_chapman,4
1994,1307,0,154,dave_bliss,19
1994,1308,0,154,neil_mccarthy,13
1994,1309,0,154,tim_floyd,24
1994,1310,0,154,jack_armstrong,9
1994,1311,0,154,rickey_broussard,12
1994,1314,0,154,dean_smith,13
1994,1317,0,154,tim_jankovich,11
1994,1318,0,154,karl_fogel,8
1994,1319,0,154,harold_merritt,4
1994,1320,0,154,eldon_miller,14
1994,1321,0,154,ricky_byrdsong,9
1994,1322,0,154,dan_bell,6
1994,1323,0,154,john_macleod,8
1994,1325,0,154,larry_hunter,25
1994,1326,0,154,randy_ayers,8
1994,1328,0,154,billy_tubbs,21
1994,1329,0,154,eddie_sutton,22
1994,1330,0,154,oliver_purnell,27
1994,1331,0,154,bill_self,25
1994,1332,0,154,jerry_green,11
1994,1333,0,154,jim_anderson,6
1994,1334,0,154,bob_thomason,25
1994,1335,0,154,fran_dunphy,29
1994,1336,0,154,bruce_parkhill,11
1994,1337,0,154,tom_asbury,15
1994,1338,0,154,paul_evans,10
1994,1339,0,154,larry_steele,7
1994,1341,0,154,elwood_plummer,12
1994,1343,0,154,pete_carril,12
1994,1344,0,154,rick_barnes,31
1994,1345,0,154,gene_keady,21
1994,1347,0,154,ron_bradley,11
1994,1348,0,154,al_skinner,25
1994,1349,0,154,willis_wilson,23
1994,1350,0,154,bill_dooley,4
1994,1351,0,154,kevin_bannon,12
1994,1352,0,154,jarrett_durham,12
1994,1353,0,154,bob_wenzel,12
1994,1354,0,154,cy_alexander,26
1994,1356,0,154,rich_herrin,13
1994,1358,0,154,jerry_hopkins,7
1994,1359,0,154,john_brady,25
1994,1360,0,154,hank_egan,10
1994,1361,0,154,tony_fuller,4
1994,1362,0,154,jim_brovelli,10
1994,1363,0,154,stan_morrison,11
1994,1364,0,154,jerry_pimm,14
1994,1365,0,154,dick_davey,15
1994,1368,0,154,norm_picou,2
1994,1369,0,154,ron_shumate,6
1994,1371,0,154,p_j_carlesimo,10
1994,1372,0,154,ned_fowler,7
1994,1373,0,154,mike_deane,24
1994,1374,0,154,john_shumate,7
1994,1375,0,154,ronnie_arrow,19
1994,1376,0,154,eddie_fogler,15
1994,1378,0,154,bobby_paschal,12
1994,1379,0,154,m_k_turk,12
1994,1380,0,154,ben_jobe,12
1994,1381,0,154,bill_evans,22
1994,1382,0,154,jim_baron,29
1994,1383,0,154,ron_ganulin,14
1994,1384,0,154,tom_mcconnell,7
1994,1385,0,154,brian_mahoney,4
1994,1386,0,154,john_griffin,7
1994,1387,0,154,charles_spoonhour,18
1994,1388,0,154,ernie_kent,23
1994,1389,0,154,ted_fiore,9
1994,1390,0,154,mike_montgomery,26
1994,1391,0,154,dan_hipsher,14
1994,1393,0,154,jim_boeheim,34
1994,1395,0,154,moe_iba,9
1994,1396,0,154,john_chaney,22
1994,1397,0,154,wade_houston,5
1994,1398,0,154,frankie_allen,24
1994,1399,0,154,frank_harrell,10
1994,1400,0,154,thomas_penders,23
1994,1401,0,154,tony_barone,13
1994,1402,0,154,jim_wooldridge,20
1994,1403,0,154,james_dickey,14
1994,1404,0,154,cal_luther,7
1994,1405,0,154,larry_gipson,5
1994,1406,0,154,terry_truax,13
1994,1407,0,154,don_maestri,20
1994,1408,0,154,perry_clark,19
1994,1409,0,154,tubby_smith,27
1994,1410,0,154,mark_adams_tx,5
1994,1411,0,154,robert_moreland,18
1994,1412,0,154,gene_bartow,12
1994,1414,0,154,rod_baker,6
1994,1416,0,154,kirk_speraw,17
1994,1417,0,154,jim_harrick,18
1994,1418,0,154,marty_fletcher,16
1994,1419,0,154,mike_vining,21
1994,1420,0,154,earl_hawkins,7
1994,1421,0,154,randy_wiel,9
1994,1422,0,154,mike_dement,25
1994,1423,0,154,kevin_eastman,9
1994,1424,0,154,rollie_massimino,17
1994,1425,0,154,george_raveling,10
1994,1426,0,154,eddie_mccarter,14
1994,1427,0,154,stu_starner,11
1994,1428,0,154,rick_majerus,24
1994,1429,0,154,larry_eustachy,27
1994,1431,0,154,don_haskins,15
1994,1433,0,154,sonny_smith,14
1994,1434,0,154,homer_drew,22
1994,1435,0,154,jan_van_breda_kolff,12
1994,1436,0,154,tom_brennan,21
1994,1437,0,154,steve_lappas,17
1994,1438,0,154,jeff_a_jones,26
1994,1439,0,154,bill_c_foster,11
1994,1440,0,154,joey_cantafio,11
1994,1441,0,154,benny_dees,10
1994,1442,0,154,jim_kerwin,11
1994,1443,0,154,ralph_willard,19
1994,1444,0,154,bob_donewald,16
1994,1447,0,154,tim_capstraw,10
1994,1448,0,154,dave_odom,19
1994,1449,0,154,bob_bender,13
1994,1450,0,154,kelvin_sampson,25
1994,1451,0,154,ron_abegglen,8
1994,1452,0,154,gale_catlett,18
1994,1453,0,154,dick_bennett,19
1994,1454,0,154,steve_antrim,5
1994,1455,0,154,scott_thompson,13
1994,1456,0,154,chuck_swenson,7
1994,1457,0,154,dan_kenney,6
1994,1458,0,154,stu_jackson,2
1994,1460,0,154,ralph_underhill,9
1994,1461,0,154,joby_wright,7
1994,1462,0,154,pete_gillen,20
1994,1463,0,154,dick_kuchen,14
1994,1464,0,154,dan_peters,6
1995,1102,0,154,reggie_minton,16
1995,1103,0,154,coleman_crawford,6
1995,1104,0,154,david_hobbs,6
1995,1106,0,154,james_oliver,11
1995,1108,0,154,sam_weaver,6
1995,1110,0,154,chris_knoche,7
1995,1111,0,154,tom_apke,12
1995,1112,0,154,lute_olson,24
1995,1113,0,154,bill_frieder,13
1995,1114,0,154,wimp_sanderson,13
1995,1116,0,154,nolan_richardson_jr,18
1995,1117,0,154,nelson_catalina,11
1995,1119,0,154,dino_gaudio,10
1995,1120,0,154,cliff_ellis,31
1995,1122,0,154,dave_loos,27
1995,1123,0,154,ray_mccallum,19
1995,1124,0,154,harry_miller,7
1995,1126,0,154,tony_sheals,5
1995,1129,0,154,bobby_dye,11
1995,1130,0,154,jim_j_o'brien,20
1995,1131,0,154,dennis_wolff,15
1995,1132,0,154,jim_larranaga,32
1995,1133,0,154,jim_molinari,20
1995,1135,0,154,frank_dobbs,8
1995,1137,0,154,pat_flannery,14
1995,1138,0,154,tim_cohane,7
1995,1139,0,154,barry_collier,17
1995,1140,0,154,roger_reid,13
1995,1141,0,154,leonard_drake,4
1995,1142,0,154,steve_beason,1
1995,1143,0,154,todd_bozeman,16
1995,1144,0,154,billy_lee,18
1995,1145,0,154,john_beilein,26
1995,1147,0,154,tommy_vardeman,8
1995,1148,0,154,mark_adams_cn,5
1995,1149,0,154,gary_edwards,9
1995,1150,0,154,jeff_mullins,11
1995,1151,0,154,mack_mccarthy,19
1995,1152,0,154,craig_hodges,3
1995,1153,0,154,bob_huggins,33
1995,1154,0,154,pat_dennis,14
1995,1155,0,154,rick_barnes,31
1995,1156,0,154,mike_boyd,6
1995,1157,0,154,michael_hopkins,4
1995,1158,0,154,john_kresse,11
1995,1159,0,154,jack_bruen,9
1995,1160,0,154,joe_harrington,12
1995,1161,0,154,stew_morrill,29
1995,1162,0,154,jack_rohan,5
1995,1163,0,154,jim_calhoun,28
1995,1164,0,154,fang_mitchell,28
1995,1165,0,154,al_walker,9
1995,1166,0,154,dana_altman,29
1995,1168,0,154,bob_hawking,6
1995,1169,0,154,pete_cassidy,6
1995,1170,0,154,don_newman,6
1995,1171,0,154,dave_faucher,13
1995,1172,0,154,bob_mckillop,29
1995,1173,0,154,oliver_purnell,27
1995,1174,0,154,steve_steinwedel,10
1995,1175,0,154,fred_goodman,2
1995,1177,0,154,joey_meyer,13
1995,1178,0,154,perry_watson,15
1995,1179,0,154,rudy_washington,6
1995,1180,0,154,bill_herrion,27
1995,1181,0,66,mike_krzyzewski,34
1995,1181,67,154,pete_gaudet,1
1995,1182,0,154,john_carroll,6
1995,1183,0,154,rick_samuels,21
1995,1184,0,154,mike_calhoun,5
1995,1185,0,154,ben_braun,29
1995,1186,0,154,john_wade,5
1995,1187,0,154,eddie_payne,19
1995,1190,0,154,alan_leforce,6
1995,1191,0,154,jim_crews,28
1995,1192,0,154,tom_green,25
1995,1193,0,154,paul_cormier,20
1995,1194,0,154,tim_loomis,2
1995,1196,0,154,lon_kruger,30
1995,1197,0,154,ron_brown,4
1995,1198,0,154,bob_weltlich,14
1995,1199,0,154,pat_kennedy,27
1995,1200,0,154,nick_macarchuk,21
1995,1201,0,154,gary_colson,9
1995,1202,0,154,joey_cantafio,11
1995,1203,0,154,mike_jarvis,25
1995,1204,0,154,doug_durham,1
1995,1206,0,154,paul_westhead,9
1995,1207,0,154,john_thompson_jr,15
1995,1208,0,154,hugh_durham,19
1995,1209,0,154,carter_wilson,3
1995,1210,0,154,bobby_cremins,22
1995,1211,0,154,dan_fitzgerald,12
1995,1212,0,154,aaron_james,6
1995,1216,0,154,paul_brazeau,8
1995,1217,0,154,frank_sullivan,16
1995,1218,0,154,riley_wallace,20
1995,1220,0,154,jay_wright,24
1995,1221,0,154,william_raynor,5
1995,1222,0,154,alvin_brooks,5
1995,1224,0,154,mike_mcleese,4
1995,1225,0,154,joe_cravens,11
1995,1226,0,154,herb_williams,8
1995,1227,0,154,bob_hallberg,12
1995,1228,0,154,lou_henson,19
1995,1229,0,154,kevin_stallings,25
1995,1231,0,154,bob_knight,23
1995,1232,0,154,sherman_dillard,10
1995,1233,0,154,jerry_welsh,4
1995,1234,0,154,tom_davis,19
1995,1235,0,154,tim_floyd,24
1995,1238,0,154,andy_stoglin,14
1995,1239,0,154,george_scholz,3
1995,1241,0,154,lefty_driesell,17
1995,1242,0,154,roy_williams,30
1995,1243,0,154,tom_asbury,15
1995,1245,0,154,dave_grube,4
1995,1246,0,154,rick_pitino,26
1995,1247,0,154,speedy_morris,15
1995,1248,0,154,john_leone,7
1995,1249,0,154,grey_giovanine,6
1995,1250,0,154,dave_duke,8
1995,1251,0,154,jeff_meyer,9
1995,1253,0,154,seth_greenberg,22
1995,1254,0,154,paul_lizzo,11
1995,1256,0,154,jim_wooldridge,20
1995,1257,0,154,denny_crum,17
1995,1258,0,154,john_olive,5
1995,1259,0,154,brian_ellerbe,7
1995,1260,0,154,ken_burmeister,13
1995,1261,0,154,dale_brown,13
1995,1263,0,154,rudy_keeling,13
1995,1264,0,154,fran_fraschilla,9
1995,1265,0,154,dave_magarity,18
1995,1266,0,154,mike_deane,24
1995,1267,0,154,billy_donovan,21
1995,1268,0,154,gary_williams,27
1995,1269,0,154,john_calipari,26
1995,1270,0,154,ron_everhart,18
1995,1271,0,154,jeffrey_menday,2
1995,1272,0,154,larry_finch,11
1995,1273,0,154,bill_hodges,6
1995,1274,0,154,leonard_hamilton,30
1995,1275,0,154,herb_sendek,24
1995,1276,0,154,steve_fisher,27
1995,1277,0,154,jud_heathcote,11
1995,1278,0,154,clem_haskins,15
1995,1279,0,154,rob_evans,14
1995,1280,0,154,richard_williams,12
1995,1281,0,154,norm_stewart,15
1995,1282,0,154,lee_hunt,9
1995,1283,0,154,mark_bernsen,3
1995,1284,0,154,wayne_szoke,14
1995,1285,0,154,blaine_taylor,19
1995,1286,0,154,mick_durham,16
1995,1287,0,154,dick_fick,6
1995,1288,0,154,lynn_ramage,1
1995,1290,0,154,lafayette_stribling,21
1995,1291,0,154,jim_phelan,15
1995,1292,0,154,david_farrar,9
1995,1293,0,154,scott_edgar,9
1995,1296,0,154,brian_hammel,10
1995,1298,0,154,don_devoe,18
1995,1299,0,154,roy_thomas,5
1995,1301,0,154,les_robinson,12
1995,1302,0,154,rees_johnson,8
1995,1304,0,154,danny_nee,22
1995,1305,0,154,pat_foster,15
1995,1306,0,154,gib_chapman,4
1995,1307,0,154,dave_bliss,19
1995,1308,0,154,neil_mccarthy,13
1995,1309,0,154,tic_price,15
1995,1310,0,154,jack_armstrong,9
1995,1311,0,154,rickey_broussard,12
1995,1314,0,154,dean_smith,13
1995,1317,0,154,tim_jankovich,11
1995,1318,0,154,dave_leitao,12
1995,1319,0,154,ben_howland,22
1995,1320,0,154,eldon_miller,14
1995,1321,0,154,ricky_byrdsong,9
1995,1322,0,154,j_d_barnett,12
1995,1323,0,154,john_macleod,8
1995,1325,0,154,larry_hunter,25
1995,1326,0,154,randy_ayers,8
1995,1328,0,154,kelvin_sampson,25
1995,1329,0,154,eddie_sutton,22
1995,1330,0,154,jeff_capel,17
1995,1331,0,154,bill_self,25
1995,1332,0,154,jerry_green,11
1995,1333,0,154,jim_anderson,6
1995,1334,0,154,bob_thomason,25
1995,1335,0,154,fran_dunphy,29
1995,1336,0,154,bruce_parkhill,11
1995,1337,0,154,tony_fuller,4
1995,1338,0,154,ralph_willard,19
1995,1339,0,154,rob_chavez,9
1995,1341,0,154,elwood_plummer,12
1995,1343,0,154,pete_carril,12
1995,1344,0,154,pete_gillen,20
1995,1345,0,154,gene_keady,21
1995,1347,0,154,ron_bradley,11
1995,1348,0,154,al_skinner,25
1995,1349,0,154,willis_wilson,23
1995,1350,0,154,bill_dooley,4
1995,1351,0,154,kevin_bannon,12
1995,1352,0,154,jarrett_durham,12
1995,1353,0,154,bob_wenzel,12
1995,1354,0,113,cy_alexander,26
1995,1354,114,154,ben_betts,4
1995,1356,0,154,rich_herrin,13
1995,1358,0,154,jerry_hopkins,7
1995,1359,0,154,john_brady,25
1995,1360,0,154,brad_holland,15
1995,1361,0,154,fred_trenkle,5
1995,1362,0,154,jim_brovelli,10
1995,1363,0,154,stan_morrison,11
1995,1364,0,154,jerry_pimm,14
1995,1365,0,154,dick_davey,15
1995,1368,0,154,john_lyles,5
1995,1369,0,154,ron_shumate,6
1995,1371,0,154,george_blaney,13
1995,1372,0,154,ned_fowler,7
1995,1373,0,154,bob_beyer,3
1995,1374,0,154,john_shumate,7
1995,1375,0,46,ronnie_arrow,19
1995,1375,47,154,judas_prada,1
1995,1376,0,154,eddie_fogler,15
1995,1378,0,154,bobby_paschal,12
1995,1379,0,154,m_k_turk,12
1995,1380,0,154,ben_jobe,12
1995,1381,0,154,bill_evans,22
1995,1382,0,154,jim_baron,29
1995,1383,0,154,ron_ganulin,14
1995,1384,0,154,tom_mcconnell,7
1995,1385,0,154,brian_mahoney,4
1995,1386,0,154,john_griffin,7
1995,1387,0,154,charles_spoonhour,18
1995,1388,0,154,ernie_kent,23
1995,1389,0,154,ted_fiore,9
1995,1390,0,154,mike_montgomery,26
1995,1391,0,154,dan_hipsher,14
1995,1393,0,154,jim_boeheim,34
1995,1395,0,154,billy_tubbs,21
1995,1396,0,154,john_chaney,22
1995,1397,0,154,kevin_o'neill,16
1995,1398,0,154,frankie_allen,24
1995,1399,0,154,frank_harrell,10
1995,1400,0,154,thomas_penders,23
1995,1401,0,154,tony_barone,13
1995,1402,0,154,mike_miller,13
1995,1403,0,154,james_dickey,14
1995,1404,0,154,cal_luther,7
1995,1405,0,154,larry_gipson,5
1995,1406,0,154,terry_truax,13
1995,1407,0,154,don_maestri,20
1995,1408,0,154,perry_clark,19
1995,1409,0,154,tubby_smith,27
1995,1410,0,154,mark_adams_tx,5
1995,1411,0,154,robert_moreland,18
1995,1412,0,154,gene_bartow,12
1995,1414,0,154,rod_baker,6
1995,1416,0,154,kirk_speraw,17
1995,1417,0,154,jim_harrick,18
1995,1418,0,154,marty_fletcher,16
1995,1419,0,154,mike_vining,21
1995,1420,0,154,earl_hawkins,7
1995,1421,0,154,randy_wiel,9
1995,1422,0,154,mike_dement,25
1995,1423,0,154,jerry_wainwright,16
1995,1424,0,66,tim_grgurich,1
1995,1424,67,90,howie_landa,1
1995,1424,91,154,cleveland_edwards,1
1995,1425,0,154,charlie_parker,2
1995,1426,0,154,eddie_mccarter,14
1995,1427,0,154,stu_starner,11
1995,1428,0,154,rick_majerus,24
1995,1429,0,154,larry_eustachy,27
1995,1431,0,154,don_haskins,15
1995,1433,0,154,sonny_smith,14
1995,1434,0,154,homer_drew,22
1995,1435,0,154,jan_van_breda_kolff,12
1995,1436,0,154,tom_brennan,21
1995,1437,0,154,steve_lappas,17
1995,1438,0,154,jeff_a_jones,26
1995,1439,0,154,bill_c_foster,11
1995,1440,0,154,bart_bellairs,11
1995,1441,0,154,benny_dees,10
1995,1442,0,154,jim_kerwin,11
1995,1443,0,154,matt_kilcullen,11
1995,1444,0,154,bob_donewald,16
1995,1447,0,154,tim_capstraw,10
1995,1448,0,154,dave_odom,19
1995,1449,0,154,bob_bender,13
1995,1450,0,154,kevin_eastman,9
1995,1451,0,154,ron_abegglen,8
1995,1452,0,154,gale_catlett,18
1995,1453,0,154,dick_bennett,19
1995,1454,0,154,steve_antrim,5
1995,1455,0,154,scott_thompson,13
1995,1456,0,154,charles_woollum,16
1995,1457,0,154,dan_kenney,6
1995,1458,0,154,stan_van_gundy,1
1995,1460,0,154,ralph_underhill,9
1995,1461,0,154,joby_wright,7
1995,1462,0,154,skip_prosser,14
1995,1463,0,154,dick_kuchen,14
1995,1464,0,154,dan_peters,6
1996,1102,0,154,reggie_minton,16
1996,1103,0,154,dan_hipsher,14
1996,1104,0,154,david_hobbs,6
1996,1106,0,154,john_l_williams,1
1996,1108,0,154,sam_weaver,6
1996,1110,0,154,chris_knoche,7
1996,1111,0,154,tom_apke,12
1996,1112,0,154,lute_olson,24
1996,1113,0,154,bill_frieder,13
1996,1114,0,154,wimp_sanderson,13
1996,1116,0,154,nolan_richardson_jr,18
1996,1117,0,154,dickey_nutt,19
1996,1119,0,154,dino_gaudio,10
1996,1120,0,154,cliff_ellis,31
1996,1122,0,154,dave_loos,27
1996,1123,0,154,ray_mccallum,19
1996,1124,0,154,harry_miller,7
1996,1126,0,154,tony_sheals,5
1996,1129,0,154,rod_jensen,7
1996,1130,0,154,jim_j_o'brien,20
1996,1131,0,154,dennis_wolff,15
1996,1132,0,154,jim_larranaga,32
1996,1133,0,154,jim_molinari,20
1996,1135,0,154,frank_dobbs,8
1996,1137,0,154,pat_flannery,14
1996,1138,0,154,tim_cohane,7
1996,1139,0,154,barry_collier,17
1996,1140,0,154,roger_reid,13
1996,1141,0,154,leonard_drake,4
1996,1142,0,154,jeff_schneider,6
1996,1143,0,154,todd_bozeman,16
1996,1144,0,154,billy_lee,18
1996,1145,0,154,john_beilein,26
1996,1147,0,154,tommy_vardeman,8
1996,1148,0,154,mark_adams_cn,5
1996,1149,0,154,gary_edwards,9
1996,1150,0,154,jeff_mullins,11
1996,1151,0,154,mack_mccarthy,19
1996,1152,0,154,craig_hodges,3
1996,1153,0,154,bob_huggins,33
1996,1154,0,154,pat_dennis,14
1996,1155,0,154,rick_barnes,31
1996,1156,0,154,mike_boyd,6
1996,1157,0,154,michael_hopkins,4
1996,1158,0,154,john_kresse,11
1996,1159,0,154,jack_bruen,9
1996,1160,0,77,joe_harrington,12
1996,1160,78,154,ricardo_patton,16
1996,1161,0,154,stew_morrill,29
1996,1162,0,154,armond_hill,8
1996,1163,0,154,jim_calhoun,28
1996,1164,0,154,fang_mitchell,28
1996,1165,0,154,al_walker,9
1996,1166,0,154,dana_altman,29
1996,1168,0,154,bob_hawking,6
1996,1169,0,154,pete_cassidy,6
1996,1170,0,154,don_newman,6
1996,1171,0,154,dave_faucher,13
1996,1172,0,154,bob_mckillop,29
1996,1173,0,154,oliver_purnell,27
1996,1174,0,154,mike_brey,23
1996,1175,0,154,fred_goodman,2
1996,1177,0,154,joey_meyer,13
1996,1178,0,154,perry_watson,15
1996,1179,0,154,rudy_washington,6
1996,1180,0,154,bill_herrion,27
1996,1181,0,154,mike_krzyzewski,34
1996,1182,0,154,scott_edgar,9
1996,1183,0,154,rick_samuels,21
1996,1184,0,154,mike_calhoun,5
1996,1185,0,154,ben_braun,29
1996,1186,0,154,steve_aggers,10
1996,1187,0,154,joe_dooley,9
1996,1190,0,154,alan_leforce,6
1996,1191,0,154,jim_crews,28
1996,1192,0,154,tom_green,25
1996,1193,0,154,paul_cormier,20
1996,1194,0,154,kevin_billerman,4
1996,1196,0,154,lon_kruger,30
1996,1197,0,93,ron_brown,4
1996,1197,94,154,mickey_clayton,6
1996,1198,0,154,shakey_rodriguez,5
1996,1199,0,154,pat_kennedy,27
1996,1200,0,154,nick_macarchuk,21
1996,1201,0,154,jerry_tarkanian,15
1996,1202,0,154,joey_cantafio,11
1996,1203,0,154,mike_jarvis,25
1996,1204,0,154,gregg_polinsky,4
1996,1206,0,154,paul_westhead,9
1996,1207,0,154,john_thompson_jr,15
1996,1208,0,154,tubby_smith,27
1996,1209,0,154,carter_wilson,3
1996,1210,0,154,bobby_cremins,22
1996,1211,0,154,dan_fitzgerald,12
1996,1212,0,154,larry_reynolds,9
1996,1214,0,154,byron_samuels,10
1996,1216,0,154,paul_brazeau,8
1996,1217,0,154,frank_sullivan,16
1996,1218,0,154,riley_wallace,20
1996,1220,0,154,jay_wright,24
1996,1221,0,154,william_raynor,5
1996,1222,0,154,alvin_brooks,5
1996,1224,0,154,mike_mcleese,4
1996,1225,0,154,joe_cravens,11
1996,1226,0,154,herb_williams,8
1996,1227,0,154,bob_hallberg,12
1996,1228,0,154,lou_henson,19
1996,1229,0,154,kevin_stallings,25
1996,1231,0,154,bob_knight,23
1996,1232,0,154,sherman_dillard,10
1996,1233,0,154,tim_welsh,13
1996,1234,0,154,tom_davis,19
1996,1235,0,154,tim_floyd,24
1996,1238,0,154,andy_stoglin,14
1996,1239,0,154,george_scholz,3
1996,1240,0,154,bill_jones,3
1996,1241,0,154,lefty_driesell,17
1996,1242,0,154,roy_williams,30
1996,1243,0,154,tom_asbury,15
1996,1245,0,154,dave_grube,4
1996,1246,0,154,rick_pitino,26
1996,1247,0,154,speedy_morris,15
1996,1248,0,154,fran_o'hanlon,23
1996,1249,0,154,grey_giovanine,6
1996,1250,0,154,dave_duke,8
1996,1251,0,154,jeff_meyer,9
1996,1253,0,154,seth_greenberg,22
1996,1254,0,154,ray_haskins,3
1996,1256,0,154,jim_wooldridge,20
1996,1257,0,154,denny_crum,17
1996,1258,0,154,john_olive,5
1996,1259,0,154,brian_ellerbe,7
1996,1260,0,154,ken_burmeister,13
1996,1261,0,154,dale_brown,13
1996,1263,0,154,rudy_keeling,13
1996,1264,0,154,fran_fraschilla,9
1996,1265,0,154,dave_magarity,18
1996,1266,0,154,mike_deane,24
1996,1267,0,154,billy_donovan,21
1996,1268,0,154,gary_williams,27
1996,1269,0,154,john_calipari,26
1996,1270,0,154,ron_everhart,18
1996,1271,0,154,jeffrey_menday,2
1996,1272,0,154,larry_finch,11
1996,1273,0,154,bill_hodges,6
1996,1274,0,154,leonard_hamilton,30
1996,1275,0,154,herb_sendek,24
1996,1276,0,154,steve_fisher,27
1996,1277,0,154,tom_izzo,23
1996,1278,0,154,clem_haskins,15
1996,1279,0,154,rob_evans,14
1996,1280,0,154,richard_williams,12
1996,1281,0,154,norm_stewart,15
